Name,Geography,Year,Month,tot_evic,med_amount,mean_amount
48439111553,Census Tract,2020,2,16,,
48439111553,Census Tract,2020,3,5,,
48439111553,Census Tract,2020,8,2,,
48439111553,Census Tract,2020,9,6,,
48439111553,Census Tract,2020,10,2,,
48439111553,Census Tract,2020,11,6,,
48439111553,Census Tract,2020,12,2,,
48439111553,Census Tract,2021,1,7,,
48439111553,Census Tract,2021,2,5,,
48439111553,Census Tract,2021,3,4,,
48439111553,Census Tract,2021,4,8,,
48439111553,Census Tract,2021,5,2,,
48439111553,Census Tract,2021,6,8,,
48439111553,Census Tract,2021,7,4,,
48439111553,Census Tract,2021,8,7,,
48439111553,Census Tract,2021,9,5,,
48439111553,Census Tract,2021,10,10,,
48439111553,Census Tract,2021,11,11,,
48439111553,Census Tract,2021,12,19,,
48439111553,Census Tract,2022,1,13,,
48439111553,Census Tract,2022,2,22,,
48439111553,Census Tract,2022,3,12,,
48439111553,Census Tract,2022,4,5,,
48439111553,Census Tract,2022,5,4,,
48439111553,Census Tract,2022,6,9,,
48439111553,Census Tract,2022,7,10,,
48439111553,Census Tract,2022,8,5,,
48439111553,Census Tract,2022,9,23,,
48439111553,Census Tract,2022,10,25,,
48439111553,Census Tract,2022,11,13,,
48439111554,Census Tract,2020,1,2,,
48439111554,Census Tract,2020,2,1,,
48439111554,Census Tract,2020,3,1,,
48439111554,Census Tract,2020,6,1,,
48439111554,Census Tract,2020,7,1,,
48439111554,Census Tract,2020,12,1,,
48439111554,Census Tract,2021,1,2,,
48439111554,Census Tract,2021,2,1,,
48439111554,Census Tract,2021,3,1,,
48439111554,Census Tract,2021,5,2,,
48439111554,Census Tract,2021,7,3,,
48439111554,Census Tract,2021,8,2,,
48439111554,Census Tract,2021,10,1,,
48439111554,Census Tract,2021,11,3,,
48439111554,Census Tract,2022,1,3,,
48439111554,Census Tract,2022,4,2,,
48439111554,Census Tract,2022,5,1,,
48439111554,Census Tract,2022,6,1,,
48439111554,Census Tract,2022,7,2,,
48439111554,Census Tract,2022,8,2,,
48439111554,Census Tract,2022,10,1,,
48439111554,Census Tract,2022,11,2,,
48439111554,Census Tract,,,4,3232.5,3232.5
48439111555,Census Tract,2020,2,2,,
48439111555,Census Tract,2020,5,2,,
48439111555,Census Tract,2020,8,2,,
48439111555,Census Tract,2020,10,1,,
48439111555,Census Tract,2021,1,2,,
48439111555,Census Tract,2021,3,2,,
48439111555,Census Tract,2021,5,1,,
48439111555,Census Tract,2021,10,1,,
48439111555,Census Tract,2022,2,1,,
48439111555,Census Tract,2022,3,1,,
48439111555,Census Tract,2022,4,3,,
48439111555,Census Tract,2022,7,6,,
48439111555,Census Tract,2022,8,3,,
48439111555,Census Tract,2022,9,3,,
48439111555,Census Tract,2022,11,2,,
48439111555,Census Tract,,,5,1650,1650
48439111556,Census Tract,2020,1,12,,
48439111556,Census Tract,2020,2,21,,
48439111556,Census Tract,2020,3,3,,
48439111556,Census Tract,2020,5,1,,
48439111556,Census Tract,2020,6,2,,
48439111556,Census Tract,2020,7,2,,
48439111556,Census Tract,2020,8,2,,
48439111556,Census Tract,2020,9,6,,
48439111556,Census Tract,2020,10,3,,
48439111556,Census Tract,2020,11,1,,
48439111556,Census Tract,2020,12,3,,
48439111556,Census Tract,2021,1,3,,
48439111556,Census Tract,2021,2,1,,
48439111556,Census Tract,2021,3,3,,
48439111556,Census Tract,2021,4,6,,
48439111556,Census Tract,2021,5,1,,
48439111556,Census Tract,2021,7,1,,
48439111556,Census Tract,2021,8,2,,
48439111556,Census Tract,2021,9,4,,
48439111556,Census Tract,2021,10,7,,
48439111556,Census Tract,2021,11,6,,
48439111556,Census Tract,2021,12,4,,
48439111556,Census Tract,2022,1,3,,
48439111556,Census Tract,2022,2,5,,
48439111556,Census Tract,2022,3,8,,
48439111556,Census Tract,2022,4,13,,
48439111556,Census Tract,2022,5,12,,
48439111556,Census Tract,2022,6,15,,
48439111556,Census Tract,2022,7,5,,
48439111556,Census Tract,2022,8,20,,
48439111556,Census Tract,2022,9,14,,
48439111556,Census Tract,2022,10,9,,
48439111556,Census Tract,2022,11,8,,
48439111557,Census Tract,2020,2,1,,
48439111557,Census Tract,2020,6,1,,
48439111557,Census Tract,2020,12,2,,
48439111557,Census Tract,2021,3,1,,
48439111557,Census Tract,2021,6,1,,
48439111557,Census Tract,2021,7,2,,
48439111557,Census Tract,2022,1,1,,
48439111557,Census Tract,2022,2,1,,
48439111557,Census Tract,2022,3,1,,
48439111557,Census Tract,2022,4,1,,
48439111557,Census Tract,2022,5,3,,
48439111557,Census Tract,2022,7,1,,
48439111557,Census Tract,2022,10,5,,
48439111557,Census Tract,2022,11,1,,
48439111558,Census Tract,2020,1,11,,
48439111558,Census Tract,2020,2,11,,
48439111558,Census Tract,2020,4,1,,
48439111558,Census Tract,2020,5,4,,
48439111558,Census Tract,2020,6,4,,
48439111558,Census Tract,2020,7,5,,
48439111558,Census Tract,2020,8,3,,
48439111558,Census Tract,2020,9,2,,
48439111558,Census Tract,2020,10,4,,
48439111558,Census Tract,2020,11,3,,
48439111558,Census Tract,2020,12,1,,
48439111558,Census Tract,2021,1,3,,
48439111558,Census Tract,2021,2,3,,
48439111558,Census Tract,2021,3,4,,
48439111558,Census Tract,2021,4,6,,
48439111558,Census Tract,2021,7,6,,
48439111558,Census Tract,2021,8,11,,
48439111558,Census Tract,2021,9,13,,
48439111558,Census Tract,2021,10,20,,
48439111558,Census Tract,2021,11,6,,
48439111558,Census Tract,2021,12,7,,
48439111558,Census Tract,2022,1,8,,
48439111558,Census Tract,2022,2,11,,
48439111558,Census Tract,2022,3,2,,
48439111558,Census Tract,2022,4,9,,
48439111558,Census Tract,2022,5,2,,
48439111558,Census Tract,2022,6,19,,
48439111558,Census Tract,2022,7,15,,
48439111558,Census Tract,2022,8,6,,
48439111558,Census Tract,2022,9,7,,
48439111558,Census Tract,2022,10,14,,
48439111558,Census Tract,2022,11,13,,
48439111559,Census Tract,2020,1,7,,
48439111559,Census Tract,2020,2,3,,
48439111559,Census Tract,2020,3,4,,
48439111559,Census Tract,2020,8,1,,
48439111559,Census Tract,2020,9,2,,
48439111559,Census Tract,2020,10,1,,
48439111559,Census Tract,2020,11,4,,
48439111559,Census Tract,2020,12,2,,
48439111559,Census Tract,2021,1,7,,
48439111559,Census Tract,2021,2,6,,
48439111559,Census Tract,2021,5,2,,
48439111559,Census Tract,2021,6,5,,
48439111559,Census Tract,2021,7,8,,
48439111559,Census Tract,2021,8,6,,
48439111559,Census Tract,2021,9,6,,
48439111559,Census Tract,2021,10,3,,
48439111559,Census Tract,2021,11,8,,
48439111559,Census Tract,2021,12,1,,
48439111559,Census Tract,2022,1,1,,
48439111559,Census Tract,2022,2,3,,
48439111559,Census Tract,2022,3,10,,
48439111559,Census Tract,2022,4,1,,
48439111559,Census Tract,2022,5,12,,
48439111559,Census Tract,2022,6,7,,
48439111559,Census Tract,2022,7,6,,
48439111559,Census Tract,2022,8,3,,
48439111559,Census Tract,2022,9,7,,
48439111559,Census Tract,2022,10,13,,
48439111559,Census Tract,2022,11,12,,
48439111560,Census Tract,2020,1,2,,
48439111560,Census Tract,2020,2,3,,
48439111560,Census Tract,2020,3,1,,
48439111560,Census Tract,2020,4,1,,
48439111560,Census Tract,2020,6,3,,
48439111560,Census Tract,2020,7,1,,
48439111560,Census Tract,2020,9,3,,
48439111560,Census Tract,2021,1,1,,
48439111560,Census Tract,2021,3,2,,
48439111560,Census Tract,2021,6,1,,
48439111560,Census Tract,2021,7,2,,
48439111560,Census Tract,2021,8,1,,
48439111560,Census Tract,2021,9,3,,
48439111560,Census Tract,2021,10,4,,
48439111560,Census Tract,2021,12,1,,
48439111560,Census Tract,2022,1,3,,
48439111560,Census Tract,2022,2,4,,
48439111560,Census Tract,2022,4,2,,
48439111560,Census Tract,2022,6,6,,
48439111560,Census Tract,2022,7,3,,
48439111560,Census Tract,2022,9,3,,
48439111560,Census Tract,2022,10,3,,
48439111560,Census Tract,2022,11,1,,
48439111561,Census Tract,2020,2,2,,
48439111561,Census Tract,2020,4,1,,
48439111561,Census Tract,2020,8,1,,
48439111561,Census Tract,2020,10,1,,
48439111561,Census Tract,2020,11,1,,
48439111561,Census Tract,2020,12,1,,
48439111561,Census Tract,2021,5,1,,
48439111561,Census Tract,2021,6,1,,
48439111561,Census Tract,2021,7,1,,
48439111561,Census Tract,2021,8,2,,
48439111561,Census Tract,2021,9,3,,
48439111561,Census Tract,2021,10,1,,
48439111561,Census Tract,2022,1,3,,
48439111561,Census Tract,2022,2,2,,
48439111561,Census Tract,2022,3,1,,
48439111561,Census Tract,2022,5,2,,
48439111561,Census Tract,2022,7,1,,
48439111561,Census Tract,2022,8,2,,
48439111561,Census Tract,2022,9,2,,
48439111561,Census Tract,2022,11,2,,
48439111562,Census Tract,2020,2,2,,
48439111562,Census Tract,2020,3,1,,
48439111562,Census Tract,2020,9,1,,
48439111562,Census Tract,2021,1,2,,
48439111562,Census Tract,2021,4,2,,
48439111562,Census Tract,2021,6,2,,
48439111562,Census Tract,2021,11,1,,
48439111562,Census Tract,2021,12,1,,
48439111562,Census Tract,2022,1,1,,
48439111562,Census Tract,2022,2,1,,
48439111562,Census Tract,2022,3,3,,
48439111562,Census Tract,2022,4,1,,
48439111562,Census Tract,2022,6,2,,
48439111562,Census Tract,2022,8,4,,
48439111562,Census Tract,2022,9,1,,
48439111562,Census Tract,2022,11,1,,
48439111563,Census Tract,2020,3,1,,
48439111563,Census Tract,2020,11,1,,
48439111563,Census Tract,2021,1,3,,
48439111563,Census Tract,2021,5,1,,
48439111563,Census Tract,2021,10,1,,
48439111563,Census Tract,2021,11,1,,
48439111563,Census Tract,2021,12,1,,
48439111563,Census Tract,2022,2,1,,
48439111563,Census Tract,2022,4,1,,
48439111563,Census Tract,2022,6,1,,
48439111563,Census Tract,2022,8,2,,
48439111563,Census Tract,2022,9,3,,
48439111563,Census Tract,,,3,6727.5,6727.5
48439111564,Census Tract,2020,1,8,,
48439111564,Census Tract,2020,2,7,,
48439111564,Census Tract,2020,3,4,,
48439111564,Census Tract,2020,5,1,,
48439111564,Census Tract,2020,8,2,,
48439111564,Census Tract,2020,9,5,,
48439111564,Census Tract,2020,10,2,,
48439111564,Census Tract,2020,11,4,,
48439111564,Census Tract,2020,12,3,,
48439111564,Census Tract,2021,3,3,,
48439111564,Census Tract,2021,4,2,,
48439111564,Census Tract,2021,6,4,,
48439111564,Census Tract,2021,7,10,,
48439111564,Census Tract,2021,8,6,,
48439111564,Census Tract,2021,9,2,,
48439111564,Census Tract,2021,10,6,,
48439111564,Census Tract,2021,11,11,,
48439111564,Census Tract,2022,1,8,,
48439111564,Census Tract,2022,2,31,,
48439111564,Census Tract,2022,3,10,,
48439111564,Census Tract,2022,4,23,,
48439111564,Census Tract,2022,5,15,,
48439111564,Census Tract,2022,6,16,,
48439111564,Census Tract,2022,7,19,,
48439111564,Census Tract,2022,8,17,,
48439111564,Census Tract,2022,9,13,,
48439111564,Census Tract,2022,10,14,,
48439111564,Census Tract,2022,11,9,,
48439111564,Census Tract,,,2,,
48439111565,Census Tract,2020,1,12,,
48439111565,Census Tract,2020,2,9,,
48439111565,Census Tract,2020,3,2,,
48439111565,Census Tract,2020,4,1,,
48439111565,Census Tract,2020,6,6,,
48439111565,Census Tract,2020,7,6,,
48439111565,Census Tract,2020,8,8,,
48439111565,Census Tract,2020,9,1,,
48439111565,Census Tract,2020,10,3,,
48439111565,Census Tract,2020,11,1,,
48439111565,Census Tract,2020,12,3,,
48439111565,Census Tract,2021,1,4,,
48439111565,Census Tract,2021,2,2,,
48439111565,Census Tract,2021,3,9,,
48439111565,Census Tract,2021,4,2,,
48439111565,Census Tract,2021,5,1,,
48439111565,Census Tract,2021,6,6,,
48439111565,Census Tract,2021,9,2,,
48439111565,Census Tract,2021,11,3,,
48439111565,Census Tract,2022,1,4,,
48439111565,Census Tract,2022,2,11,,
48439111565,Census Tract,2022,3,6,,
48439111565,Census Tract,2022,4,5,,
48439111565,Census Tract,2022,5,7,,
48439111565,Census Tract,2022,6,4,,
48439111565,Census Tract,2022,7,6,,
48439111565,Census Tract,2022,8,7,,
48439111565,Census Tract,2022,9,11,,
48439111565,Census Tract,2022,10,3,,
48439111565,Census Tract,,,3,5460,7400.71
48439111566,Census Tract,2020,8,1,,
48439111566,Census Tract,2020,9,1,,
48439111566,Census Tract,2020,12,1,,
48439111566,Census Tract,2021,1,2,,
48439111566,Census Tract,2021,5,1,,
48439111566,Census Tract,2021,6,1,,
48439111566,Census Tract,2021,7,2,,
48439111566,Census Tract,2021,9,1,,
48439111566,Census Tract,2021,12,1,,
48439111566,Census Tract,2022,2,1,,
48439111566,Census Tract,2022,4,2,,
48439111566,Census Tract,2022,5,1,,
48439111566,Census Tract,2022,7,2,,
48439111566,Census Tract,2022,8,1,,
48439111566,Census Tract,2022,9,1,,
48439111566,Census Tract,,,1,15000,15000
48439111567,Census Tract,2020,1,4,,
48439111567,Census Tract,2020,2,6,,
48439111567,Census Tract,2020,3,1,,
48439111567,Census Tract,2020,5,1,,
48439111567,Census Tract,2020,6,3,,
48439111567,Census Tract,2020,7,6,,
48439111567,Census Tract,2020,8,2,,
48439111567,Census Tract,2020,9,2,,
48439111567,Census Tract,2020,10,1,,
48439111567,Census Tract,2020,11,2,,
48439111567,Census Tract,2020,12,1,,
48439111567,Census Tract,2021,1,3,,
48439111567,Census Tract,2021,2,2,,
48439111567,Census Tract,2021,3,3,,
48439111567,Census Tract,2021,4,1,,
48439111567,Census Tract,2021,5,6,,
48439111567,Census Tract,2021,6,2,,
48439111567,Census Tract,2021,7,1,,
48439111567,Census Tract,2021,8,1,,
48439111567,Census Tract,2021,9,3,,
48439111567,Census Tract,2021,10,2,,
48439111567,Census Tract,2021,11,3,,
48439111567,Census Tract,2022,1,3,,
48439111567,Census Tract,2022,2,4,,
48439111567,Census Tract,2022,3,3,,
48439111567,Census Tract,2022,4,3,,
48439111567,Census Tract,2022,5,3,,
48439111567,Census Tract,2022,6,4,,
48439111567,Census Tract,2022,7,1,,
48439111567,Census Tract,2022,8,4,,
48439111567,Census Tract,2022,9,3,,
48439111567,Census Tract,2022,10,5,,
48439111567,Census Tract,2022,11,5,,
48439111568,Census Tract,2020,1,3,,
48439111568,Census Tract,2020,2,1,,
48439111568,Census Tract,2020,5,1,,
48439111568,Census Tract,2020,6,2,,
48439111568,Census Tract,2020,7,1,,
48439111568,Census Tract,2020,8,2,,
48439111568,Census Tract,2020,10,2,,
48439111568,Census Tract,2020,11,3,,
48439111568,Census Tract,2021,2,1,,
48439111568,Census Tract,2021,3,2,,
48439111568,Census Tract,2021,6,1,,
48439111568,Census Tract,2021,7,2,,
48439111568,Census Tract,2021,8,1,,
48439111568,Census Tract,2021,9,1,,
48439111568,Census Tract,2021,10,3,,
48439111568,Census Tract,2021,11,1,,
48439111568,Census Tract,2021,12,1,,
48439111568,Census Tract,2022,1,1,,
48439111568,Census Tract,2022,2,2,,
48439111568,Census Tract,2022,3,3,,
48439111568,Census Tract,2022,4,3,,
48439111568,Census Tract,2022,5,1,,
48439111568,Census Tract,2022,6,3,,
48439111568,Census Tract,2022,7,2,,
48439111568,Census Tract,2022,8,5,,
48439111568,Census Tract,2022,9,2,,
48439111568,Census Tract,2022,10,3,,
48439111568,Census Tract,2022,11,1,,
48439111569,Census Tract,2020,1,10,,
48439111569,Census Tract,2020,2,10,,
48439111569,Census Tract,2020,3,4,,
48439111569,Census Tract,2020,6,1,,
48439111569,Census Tract,2020,8,2,,
48439111569,Census Tract,2020,9,10,,
48439111569,Census Tract,2020,10,4,,
48439111569,Census Tract,2020,11,6,,
48439111569,Census Tract,2020,12,11,,
48439111569,Census Tract,2021,1,14,,
48439111569,Census Tract,2021,2,5,,
48439111569,Census Tract,2021,3,7,,
48439111569,Census Tract,2021,4,3,,
48439111569,Census Tract,2021,5,5,,
48439111569,Census Tract,2021,6,6,,
48439111569,Census Tract,2021,7,10,,
48439111569,Census Tract,2021,8,2,,
48439111569,Census Tract,2021,9,7,,
48439111569,Census Tract,2021,10,10,,
48439111569,Census Tract,2021,11,16,,
48439111569,Census Tract,2021,12,10,,
48439111569,Census Tract,2022,1,16,,
48439111569,Census Tract,2022,2,17,,
48439111569,Census Tract,2022,3,10,,
48439111569,Census Tract,2022,4,5,,
48439111569,Census Tract,2022,5,4,,
48439111569,Census Tract,2022,6,16,,
48439111569,Census Tract,2022,7,15,,
48439111569,Census Tract,2022,8,8,,
48439111569,Census Tract,2022,9,12,,
48439111569,Census Tract,2022,10,7,,
48439111569,Census Tract,2022,11,20,,
48439111570,Census Tract,2020,1,16,,
48439111570,Census Tract,2020,2,30,,
48439111570,Census Tract,2020,3,5,,
48439111570,Census Tract,2020,6,1,,
48439111570,Census Tract,2020,7,6,,
48439111570,Census Tract,2020,8,4,,
48439111570,Census Tract,2020,10,4,,
48439111570,Census Tract,2020,12,4,,
48439111570,Census Tract,2021,1,6,,
48439111570,Census Tract,2021,2,4,,
48439111570,Census Tract,2021,3,1,,
48439111570,Census Tract,2021,4,6,,
48439111570,Census Tract,2021,5,7,,
48439111570,Census Tract,2021,6,5,,
48439111570,Census Tract,2021,7,5,,
48439111570,Census Tract,2021,8,8,,
48439111570,Census Tract,2021,9,15,,
48439111570,Census Tract,2021,10,8,,
48439111570,Census Tract,2021,11,8,,
48439111570,Census Tract,2021,12,2,,
48439111570,Census Tract,2022,1,6,,
48439111570,Census Tract,2022,2,9,,
48439111570,Census Tract,2022,3,2,,
48439111570,Census Tract,2022,4,6,,
48439111570,Census Tract,2022,5,2,,
48439111570,Census Tract,2022,6,8,,
48439111570,Census Tract,2022,7,5,,
48439111570,Census Tract,2022,8,6,,
48439111570,Census Tract,2022,9,10,,
48439111570,Census Tract,2022,10,9,,
48439111570,Census Tract,2022,11,4,,
48439111571,Census Tract,2020,1,27,,
48439111571,Census Tract,2020,2,20,,
48439111571,Census Tract,2020,3,10,,
48439111571,Census Tract,2020,7,1,,
48439111571,Census Tract,2020,8,29,,
48439111571,Census Tract,2020,10,4,,
48439111571,Census Tract,2020,11,4,,
48439111571,Census Tract,2020,12,10,,
48439111571,Census Tract,2021,1,1,,
48439111571,Census Tract,2021,2,1,,
48439111571,Census Tract,2021,3,3,,
48439111571,Census Tract,2021,4,1,,
48439111571,Census Tract,2021,6,5,,
48439111571,Census Tract,2021,7,8,,
48439111571,Census Tract,2021,8,8,,
48439111571,Census Tract,2021,9,6,,
48439111571,Census Tract,2021,10,13,,
48439111571,Census Tract,2021,11,14,,
48439111571,Census Tract,2021,12,11,,
48439111571,Census Tract,2022,1,16,,
48439111571,Census Tract,2022,2,12,,
48439111571,Census Tract,2022,3,12,,
48439111571,Census Tract,2022,4,18,,
48439111571,Census Tract,2022,5,28,,
48439111571,Census Tract,2022,6,18,,
48439111571,Census Tract,2022,7,21,,
48439111571,Census Tract,2022,8,28,,
48439111571,Census Tract,2022,9,21,,
48439111571,Census Tract,2022,10,22,,
48439111571,Census Tract,2022,11,12,,
48439111571,Census Tract,,,5,1250,1250
48439111572,Census Tract,2020,1,6,,
48439111572,Census Tract,2020,2,10,,
48439111572,Census Tract,2020,9,1,,
48439111572,Census Tract,2020,12,3,,
48439111572,Census Tract,2021,2,2,,
48439111572,Census Tract,2021,3,1,,
48439111572,Census Tract,2021,10,2,,
48439111572,Census Tract,2022,1,10,,
48439111572,Census Tract,2022,2,9,,
48439111572,Census Tract,2022,3,14,,
48439111572,Census Tract,2022,4,5,,
48439111572,Census Tract,2022,5,7,,
48439111572,Census Tract,2022,6,8,,
48439111572,Census Tract,2022,7,14,,
48439111572,Census Tract,2022,8,8,,
48439111572,Census Tract,2022,9,6,,
48439111572,Census Tract,2022,10,7,,
48439111572,Census Tract,2022,11,2,,
48439111572,Census Tract,,,3,4050.49,4050.49
48439113003,Census Tract,2020,1,11,,
48439113003,Census Tract,2020,2,10,,
48439113003,Census Tract,2020,3,4,,
48439113003,Census Tract,2020,6,12,,
48439113003,Census Tract,2020,7,5,,
48439113003,Census Tract,2020,8,4,,
48439113003,Census Tract,2020,9,3,,
48439113003,Census Tract,2020,10,5,,
48439113003,Census Tract,2020,11,3,,
48439113003,Census Tract,2020,12,3,,
48439113003,Census Tract,2021,1,2,,
48439113003,Census Tract,2021,3,6,,
48439113003,Census Tract,2021,4,1,,
48439113003,Census Tract,2021,5,5,,
48439113003,Census Tract,2021,6,3,,
48439113003,Census Tract,2021,7,4,,
48439113003,Census Tract,2021,8,3,,
48439113003,Census Tract,2021,9,2,,
48439113003,Census Tract,2021,10,7,,
48439113003,Census Tract,2021,11,5,,
48439113003,Census Tract,2021,12,4,,
48439113003,Census Tract,2022,1,4,,
48439113003,Census Tract,2022,2,1,,
48439113003,Census Tract,2022,3,2,,
48439113003,Census Tract,2022,5,2,,
48439113003,Census Tract,2022,6,6,,
48439113003,Census Tract,2022,7,5,,
48439113003,Census Tract,2022,8,2,,
48439113003,Census Tract,2022,9,1,,
48439113003,Census Tract,2022,10,2,,
48439113004,Census Tract,2020,1,5,,
48439113004,Census Tract,2020,2,2,,
48439113004,Census Tract,2020,6,1,,
48439113004,Census Tract,2020,7,6,,
48439113004,Census Tract,2020,8,1,,
48439113004,Census Tract,2020,9,1,,
48439113004,Census Tract,2020,11,3,,
48439113004,Census Tract,2020,12,6,,
48439113004,Census Tract,2021,3,5,,
48439113004,Census Tract,2021,5,1,,
48439113004,Census Tract,2021,6,5,,
48439113004,Census Tract,2021,7,2,,
48439113004,Census Tract,2021,8,3,,
48439113004,Census Tract,2021,9,4,,
48439113004,Census Tract,2021,10,6,,
48439113004,Census Tract,2021,11,4,,
48439113004,Census Tract,2021,12,2,,
48439113004,Census Tract,2022,1,4,,
48439113004,Census Tract,2022,3,2,,
48439113004,Census Tract,2022,4,3,,
48439113004,Census Tract,2022,5,3,,
48439113004,Census Tract,2022,6,1,,
48439113004,Census Tract,2022,7,3,,
48439113004,Census Tract,2022,8,6,,
48439113004,Census Tract,2022,9,9,,
48439113004,Census Tract,2022,10,5,,
48439113004,Census Tract,2022,11,2,,
48439113004,Census Tract,,,169,1176.42,1548.60183006536
48439113005,Census Tract,2020,1,5,,
48439113005,Census Tract,2020,2,1,,
48439113005,Census Tract,2020,3,1,,
48439113005,Census Tract,2020,6,4,,
48439113005,Census Tract,2020,7,2,,
48439113005,Census Tract,2020,8,3,,
48439113005,Census Tract,2020,10,3,,
48439113005,Census Tract,2020,11,3,,
48439113005,Census Tract,2020,12,2,,
48439113005,Census Tract,2021,1,2,,
48439113005,Census Tract,2021,3,2,,
48439113005,Census Tract,2021,4,5,,
48439113005,Census Tract,2021,6,2,,
48439113005,Census Tract,2021,7,1,,
48439113005,Census Tract,2021,8,4,,
48439113005,Census Tract,2021,9,4,,
48439113005,Census Tract,2021,10,3,,
48439113005,Census Tract,2021,11,3,,
48439113005,Census Tract,2021,12,4,,
48439113005,Census Tract,2022,1,6,,
48439113005,Census Tract,2022,2,11,,
48439113005,Census Tract,2022,3,11,,
48439113005,Census Tract,2022,4,6,,
48439113005,Census Tract,2022,5,15,,
48439113005,Census Tract,2022,6,8,,
48439113005,Census Tract,2022,7,12,,
48439113005,Census Tract,2022,8,3,,
48439113005,Census Tract,2022,9,14,,
48439113005,Census Tract,2022,10,5,,
48439113005,Census Tract,2022,11,6,,
48439113005,Census Tract,,,50,895,917.179347826087
48439113006,Census Tract,2020,1,10,,
48439113006,Census Tract,2020,2,9,,
48439113006,Census Tract,2020,3,7,,
48439113006,Census Tract,2020,5,6,,
48439113006,Census Tract,2020,6,3,,
48439113006,Census Tract,2020,7,7,,
48439113006,Census Tract,2020,8,5,,
48439113006,Census Tract,2020,9,3,,
48439113006,Census Tract,2020,10,2,,
48439113006,Census Tract,2020,11,1,,
48439113006,Census Tract,2020,12,3,,
48439113006,Census Tract,2021,1,3,,
48439113006,Census Tract,2021,3,5,,
48439113006,Census Tract,2021,4,1,,
48439113006,Census Tract,2021,5,7,,
48439113006,Census Tract,2021,6,4,,
48439113006,Census Tract,2021,7,5,,
48439113006,Census Tract,2021,9,3,,
48439113006,Census Tract,2021,10,4,,
48439113006,Census Tract,2021,11,1,,
48439113006,Census Tract,2021,12,5,,
48439113006,Census Tract,2022,1,4,,
48439113006,Census Tract,2022,2,4,,
48439113006,Census Tract,2022,3,2,,
48439113006,Census Tract,2022,4,3,,
48439113006,Census Tract,2022,5,4,,
48439113006,Census Tract,2022,7,2,,
48439113006,Census Tract,2022,8,2,,
48439113006,Census Tract,2022,11,1,,
48439113006,Census Tract,,,2,1744.855,1744.855
48439113007,Census Tract,2020,1,1,,
48439113007,Census Tract,2020,2,2,,
48439113007,Census Tract,2020,3,3,,
48439113007,Census Tract,2020,9,1,,
48439113007,Census Tract,2020,11,2,,
48439113007,Census Tract,2021,1,1,,
48439113007,Census Tract,2021,2,2,,
48439113007,Census Tract,2021,3,1,,
48439113007,Census Tract,2021,5,1,,
48439113007,Census Tract,2021,9,6,,
48439113007,Census Tract,2021,10,1,,
48439113007,Census Tract,2021,12,6,,
48439113007,Census Tract,2022,1,6,,
48439113007,Census Tract,2022,3,3,,
48439113007,Census Tract,2022,4,7,,
48439113007,Census Tract,2022,5,3,,
48439113007,Census Tract,2022,6,1,,
48439113007,Census Tract,2022,7,1,,
48439113007,Census Tract,2022,8,10,,
48439113007,Census Tract,2022,9,6,,
48439113007,Census Tract,2022,10,6,,
48439113007,Census Tract,2022,11,5,,
48439113007,Census Tract,,,15,1400,2293.33333333333
48439113102,Census Tract,2020,1,41,,
48439113102,Census Tract,2020,2,49,,
48439113102,Census Tract,2020,3,19,,
48439113102,Census Tract,2020,5,1,,
48439113102,Census Tract,2020,6,1,,
48439113102,Census Tract,2020,7,11,,
48439113102,Census Tract,2020,8,26,,
48439113102,Census Tract,2020,9,18,,
48439113102,Census Tract,2020,10,11,,
48439113102,Census Tract,2020,11,13,,
48439113102,Census Tract,2020,12,22,,
48439113102,Census Tract,2021,1,13,,
48439113102,Census Tract,2021,2,12,,
48439113102,Census Tract,2021,3,9,,
48439113102,Census Tract,2021,4,9,,
48439113102,Census Tract,2021,5,8,,
48439113102,Census Tract,2021,6,12,,
48439113102,Census Tract,2021,7,11,,
48439113102,Census Tract,2021,8,8,,
48439113102,Census Tract,2021,9,8,,
48439113102,Census Tract,2021,10,15,,
48439113102,Census Tract,2021,11,30,,
48439113102,Census Tract,2021,12,29,,
48439113102,Census Tract,2022,1,25,,
48439113102,Census Tract,2022,2,22,,
48439113102,Census Tract,2022,3,31,,
48439113102,Census Tract,2022,4,19,,
48439113102,Census Tract,2022,5,37,,
48439113102,Census Tract,2022,6,34,,
48439113102,Census Tract,2022,7,39,,
48439113102,Census Tract,2022,8,53,,
48439113102,Census Tract,2022,9,65,,
48439113102,Census Tract,2022,10,48,,
48439113102,Census Tract,2022,11,24,,
48439113104,Census Tract,2020,1,23,,
48439113104,Census Tract,2020,2,35,,
48439113104,Census Tract,2020,3,14,,
48439113104,Census Tract,2020,5,5,,
48439113104,Census Tract,2020,8,16,,
48439113104,Census Tract,2020,9,9,,
48439113104,Census Tract,2020,10,5,,
48439113104,Census Tract,2020,11,8,,
48439113104,Census Tract,2020,12,17,,
48439113104,Census Tract,2021,1,20,,
48439113104,Census Tract,2021,2,4,,
48439113104,Census Tract,2021,3,1,,
48439113104,Census Tract,2021,4,15,,
48439113104,Census Tract,2021,5,1,,
48439113104,Census Tract,2021,6,3,,
48439113104,Census Tract,2021,7,9,,
48439113104,Census Tract,2021,8,2,,
48439113104,Census Tract,2021,9,8,,
48439113104,Census Tract,2021,10,9,,
48439113104,Census Tract,2021,11,7,,
48439113104,Census Tract,2021,12,5,,
48439113104,Census Tract,2022,1,13,,
